s,x,y,z
0.26,-1.58524470297e-13,0.187120768793,0.127939730834
0.260689655172,-1.41466384019e-13,0.18781041739,0.127942742608
0.261379310345,-1.24408297741e-13,0.188500065986,0.127945754382
0.262068965517,-1.07350211462e-13,0.189189714582,0.127948766156
0.26275862069,-9.02921251841e-14,0.189879363178,0.12795177793
0.263448275862,-7.32340389057e-14,0.190569011774,0.127954789704
0.264137931034,-5.61759526274e-14,0.19125866037,0.127957801478
0.264827586207,-3.91178663491e-14,0.191948308966,0.127960813252
0.265517241379,-2.20597800708e-14,0.192637957562,0.127963825026
0.266206896552,-5.00169379253e-15,0.193327606158,0.1279668368
0.266896551724,1.20563924858e-14,0.194017254754,0.127969848574
0.267586206897,2.91144787641e-14,0.19470690335,0.127972860347
0.268275862069,4.61725650424e-14,0.195396551946,0.127975872121
0.268965517241,6.32306513207e-14,0.196086200542,0.127978883895
0.269655172414,8.0288737599e-14,0.196775849138,0.127981895669
0.270344827586,9.73468238773e-14,0.197465497734,0.127984907443
0.271034482759,1.14404910156e-13,0.198155146331,0.127987919217
0.271724137931,1.31462996434e-13,0.198844794927,0.127990930991
0.272413793103,1.48521082712e-13,0.199534443523,0.127993942765
0.273103448276,1.6557916899e-13,0.200224092119,0.127996954539
0.273793103448,1.82637255269e-13,0.200913740715,0.127999966313
0.274482758621,1.99695341547e-13,0.201603389311,0.128002978086
0.275172413793,2.16753427825e-13,0.202293037907,0.12800598986
0.275862068966,2.33811514104e-13,0.202982686503,0.128009001634
0.276551724138,2.50869600382e-13,0.203672335099,0.128012013408
0.27724137931,2.6792768666e-13,0.204361983695,0.128015025182
0.277931034483,2.84985772939e-13,0.205051632291,0.128018036956
0.278620689655,3.02043859217e-13,0.205741280887,0.12802104873
0.279310344828,3.19101945495e-13,0.206430929483,0.128024060504
0.28,3.36160031774e-13,0.207120578079,0.128027072278
0.28,3.36160031774e-13,0.207120578079,0.128027072278
0.280689655172,3.53218118052e-13,0.207810226675,0.128030084052
